fdc_id,nutrient_id,amount
320237,1119,0
320237,1161,0
320237,2028,2
320237,1159,1
320237,2032,0
320238,1131,0
320238,1127,0
320238,1130,0
320238,1128,0
320238,1129,0
320238,1109,0.03
320238,1126,0
320238,1125,0
320239,1195,1
320239,1196,1.5
320239,1194,3.7
320239,1180,17.4
320239,1197,10.2
320239,1199,1.1
320239,1198,0.8
320240,1087,130
320240,1095,0.43
320240,1093,37
320240,1090,12.5
320240,1101,0
320240,1098,0
320240,1089,0
320240,1091,106
320240,1092,153
320241,1177,0
320242,1167,0.09
320243,1103,0
320244,1253,8
320245,1075,0
320245,1013,4.56
320245,1014,0
320245,1010,0
320245,1012,0
320245,1011,0
320246,1170,0.376
320247,1165,0.062
320248,1178,0.49
320249,1166,0.127
320250,1175,0.06
320251,1105,77
320252,1100,60.2
320255,2019,0
320255,1406,0.002
320255,1292,0.42
320255,1405,0
320255,1404,0.008
320255,1257,0.08
320255,2005,0
320255,1301,0.001
320255,1266,0.195
320255,1265,0.481
320255,2003,0
320255,2014,0
320255,1313,0
320255,1278,0.001
320255,1321,0
320255,1323,0.003
320255,1272,0
320255,2009,0.012
320255,1414,0
320255,2015,0
320255,1411,0
320255,1315,0.379
320255,1304,0.06
320255,1267,0.002
320255,1299,0.018
320255,1259,0.044
320255,1260,0.032
320255,1293,0.06
320255,1312,0
320255,1280,0.001
320255,1258,1.07
320255,2008,0
320255,1261,0.02
320255,2007,0
320255,1273,0.001
320255,1300,0.009
320255,2012,0.002
320255,1311,0.007
320255,1333,0
320255,1262,0.043
320255,1335,0
320255,1334,0
320255,1276,0
320255,1264,0.172
320255,1271,0.002
320255,1281,0.002
320255,1314,0.022
320255,2006,0
320255,1305,0
320255,1303,0.005
320255,1316,0.049
320255,2013,0
320255,1306,0.009
320255,1263,0.053
320255,2021,0
320255,2004,0
320256,1224,0.74
320256,1227,0.19
320256,1217,0.15
320256,1221,0.1
320256,1210,0.04
320256,1222,0.11
320256,1223,0.28
320256,1218,0.16
320256,1214,0.26
320256,1226,0.33
320256,1232,0.03
320256,1228,0
320256,1213,0.31
320256,1215,0.08
320256,1219,0.2
320256,1225,0.06
320256,1211,0.16
320256,1212,0.16
320256,1220,0.11
320257,1007,0.82
320257,1051,89.5
320257,1004,1.81
320257,1002,0.49
320258,1113,0
320258,1112,1.2
320258,1111,0
320259,1103,0
320260,2032,0
320260,1120,0
320260,2029,0
320260,1121,1
320260,1159,1
320260,1107,3
320260,1108,0
320260,2028,2
320260,1119,0
320260,1161,0
320260,1160,0
320260,1122,0
320261,1127,0
320261,1125,0
320261,1128,0
320261,1129,0
320261,1109,0.03
320261,1131,0
320261,1130,0
320261,1126,0
320262,1196,2
320262,1198,0.5
320262,1194,2.5
320262,1197,11
320262,1195,0.9
320262,1199,1
320262,1180,17.5
320263,1093,38
320263,1090,10.3
320263,1101,0
320263,1092,156
320263,1098,0
320263,1095,0.36
320263,1091,91
320263,1087,111
320263,1089,0
320264,1177,0
320265,1167,0.12
320266,1103,0
320267,1253,7
320268,1014,0
320268,1075,0
320268,1010,0
320268,1011,0
320268,1012,0
320268,1013,4.72
320269,1165,0.062
320270,1178,0.45
320271,1166,0.125
320272,1175,0.06
320273,1105,89
320274,1100,24.2
320277,2003,0
320277,1293,0.06
320277,2012,0.002
320277,2021,0
320277,1261,0.019
320277,1271,0.002
320277,1321,0
320277,1292,0.4
320277,1266,0.182
320277,1276,0
320277,1273,0.001
320277,1313,0
320277,1281,0.002
320277,1305,0
320277,2019,0
320277,1312,0
320277,1406,0.002
320277,1414,0
320277,2015,0
320277,1260,0.03
320277,2014,0
320277,1333,0
320277,1304,0.058
320277,1258,1.12
320277,1262,0.045
320277,1314,0.03
320277,1335,0
320277,2009,0.015
320277,1263,0.053
320277,1259,0.038
320277,1303,0.005
320277,2013,0
320277,1300,0.01
320277,1299,0.021
320277,1315,0.352
320277,1301,0
320277,2004,0
320277,1323,0.004
320277,1411,0
320277,2005,0
320277,2007,0
320277,1405,0
320277,2008,0.001
320277,1311,0.007
320277,1280,0
320277,1265,0.533
320277,1278,0
320277,1272,0
320277,1267,0.002
320277,1306,0.01
320277,1257,0.08
320277,1334,0
320277,1264,0.181
320277,1404,0.006
320277,2006,0
320277,1316,0.044
320278,1226,0.36
320278,1222,0.11
320278,1210,0.05
320278,1214,0.32
320278,1220,0.13
320278,1224,0.86
320278,1219,0.22
320278,1228,0
320278,1217,0.17
320278,1212,0.18
320278,1221,0.1
320278,1225,0.07
320278,1213,0.36
320278,1215,0.09
320278,1227,0.2
320278,1218,0.17
320278,1223,0.3
320278,1211,0.17
320278,1232,0.04
320279,1007,0.77
320279,1002,0.49
320279,1051,89
320279,1004,1.93
320280,1111,0
320280,1112,1.1
320280,1113,0
320281,1103,3.6
320282,1119,0
320282,1107,2
320282,1122,0
320282,1161,0
320282,1121,1
320282,2029,0
320282,1108,0
320282,1160,0
320282,2032,0
320282,1120,0
320282,2028,1
320282,1159,0
320283,1125,0
320283,1128,0
320283,1129,0
320283,1127,0
320283,1131,0
320283,1126,0
320283,1130,0
320283,1109,0.03
320284,1194,2.7
320284,1196,2.3
320284,1195,1.1
320284,1180,18.8
320284,1197,11.4
320284,1199,1.3
320284,1198,0.9
320285,1087,129
320285,1089,0
320285,1101,0
320285,1098,0
320285,1092,157
320285,1095,0.43
320285,1091,106
320285,1093,38
320285,1090,12.4
320286,1177,6
320287,1167,0.12
320288,1103,3.6
320289,1253,8
320290,1075,0
320290,1012,0
320290,1010,0
320290,1011,0
320290,1013,5.55
320290,1014,0
320291,1170,0.43
320292,1165,0.058
320293,1178,0.52
320294,1166,0.131
320295,1175,0.064
320296,1105,86
320297,1100,19.9
320300,1051,88.7
320300,1004,1.97
320300,1007,0.74
320300,1002,0.57
320301,1113,0
320301,1112,1.1
320301,1111,0
320302,1161,0
320302,1160,0
320302,2029,0
320302,1120,0
320302,1121,0
320302,1108,0
320302,2032,0
320302,1122,0
320302,2028,2
320302,1119,0
320302,1159,1
320302,1107,3
320303,1130,0
320303,1129,0
320303,1131,0
320303,1125,0
320303,1126,0
320303,1128,0
320303,1127,0
320303,1109,0.03
320304,1195,1.1
320304,1199,1.2
320304,1197,12.2
320304,1180,19.6
320304,1196,2
320304,1194,3
320304,1198,0.7
320305,1253,8
320306,1100,25.9
320309,1007,0.74
320309,1004,1.94
320309,1002,0.53
320309,1051,89.1
320310,1111,0
320310,1112,1
320310,1113,0
320311,1253,8
320312,1100,33.5
320315,1313,0
320315,1262,0.043
320315,2003,0
320315,1335,0
320315,1306,0.008
320315,1259,0.042
320315,2015,0
320315,1293,0.06
320315,1311,0.007
320315,1267,0.002
320315,2006,0
320315,2013,0
320315,2005,0
320315,1266,0.169
320315,1405,0
320315,1300,0.01
320315,2021,0
320315,1301,0.001
320315,1315,0.351
320315,1333,0
320315,1323,0.003
320315,1257,0.06
320315,2014,0
320315,1271,0.002
320315,1303,0.005
320315,1281,0.003
320315,2004,0
320315,1263,0.06
320315,1292,0.4
320315,1278,0.001
320315,2007,0
320315,1406,0.001
320315,1321,0
320315,1258,1.11
320315,1272,0
320315,1264,0.187
320315,1314,0.029
320315,1280,0
320315,1414,0
320315,1312,0
320315,2008,0
320315,1299,0.02
320315,1260,0.032
320315,2009,0.015
320315,1273,0.001
320315,1316,0.043
320315,2012,0.003
320315,1305,0
320315,1304,0.04
320315,1404,0.007
320315,1261,0.021
320315,1265,0.52
320315,1276,0
320315,1411,0
320315,1334,0
320315,2019,0
320316,1221,0.1
320316,1225,0.07
320316,1222,0.11
320316,1218,0.17
320316,1223,0.29
320316,1219,0.21
320316,1228,0
320316,1215,0.09
320316,1232,0.04
320316,1213,0.34
320316,1212,0.18
320316,1226,0.35
320316,1224,0.84
320316,1220,0.12
320316,1214,0.31
320316,1210,0.04
320316,1217,0.17
320316,1211,0.16
320316,1227,0.2
320317,1007,0.48
320317,1051,89.2
320317,1002,0.54
320317,1004,1.92
320318,1113,0
320318,1112,1
320318,1111,0
320319,1103,0
320320,1089,0
320320,1090,12.2
320320,1095,0.43
320320,1101,0
320320,1098,0
320320,1092,156
320320,1087,129
320320,1093,38
320320,1091,107
320321,1177,6
320322,1167,0.09
320323,1103,0
320324,1253,8
320325,1014,0
320325,1012,0
320325,1075,0
320325,1011,0
320325,1010,0
320325,1013,4.63
320326,1165,0.06
320327,1178,0.6
320328,1166,0.129
320329,1175,0.06
320330,1105,86
320331,1100,49.4
320334,1414,0
320334,2008,0
320334,1305,0
320334,2015,0
320334,1335,0
320334,1264,0.2
320334,2019,0
320334,1333,0
320334,1261,0.023
320334,1315,0.374
320334,1316,0.047
320334,2021,0
320334,1273,0.001
320334,1303,0.005
320334,1314,0.026
320334,1263,0.069
320334,2004,0
320334,1304,0.053
320334,1266,0.178
320334,1258,1.16
320334,1281,0.003
320334,1313,0
320334,1292,0.42
320334,1306,0.011
320334,2005,0
320334,1276,0
320334,1411,0
320334,1404,0.006
320334,1311,0.007
320334,1272,0
320334,1265,0.523
320334,1312,0
320334,1405,0
320334,1260,0.034
320334,1278,0.001
320334,1271,0.003
320334,1257,0.07
320334,2007,0
320334,1321,0
320334,1267,0.002
320334,2003,0
320334,2006,0
320334,1300,0.01
320334,2013,0
320334,2012,0.002
320334,1406,0.002
320334,1334,0
320334,2014,0
320334,1299,0.023
320334,2009,0.017
320334,1280,0
320334,1259,0.042
320334,1323,0.003
320334,1301,0
320334,1293,0.06
320334,1262,0.057
320335,1232,0.04
320335,1222,0.12
320335,1226,0.35
320335,1220,0.13
320335,1214,0.3
320335,1223,0.3
320335,1219,0.23
320335,1212,0.18
320335,1228,0
320335,1215,0.09
320335,1227,0.2
320335,1211,0.17
320335,1225,0.07
320335,1224,0.82
320335,1217,0.16
320335,1218,0.17
320335,1210,0.04
320335,1221,0.1
320335,1213,0.34
320336,1007,0.67
320336,1002,0.54
320336,1051,89.3
320336,1004,1.97
320337,1112,1.1
320337,1111,0
320337,1113,0
320338,1103,0
320339,1093,39
320339,1089,0
320339,1098,0
320339,1101,0
320339,1092,164
320339,1095,0.44
320339,1087,121
320339,1090,11
320339,1091,102
320340,1177,0
320341,1167,0.14
320342,1103,0
320343,1253,8
320344,1010,0
320344,1011,0
320344,1013,4.68
320344,1012,0
320344,1075,0
320344,1014,0
320345,1170,0.433
320346,1165,0.065
320347,1178,0.52
320348,1166,0.125
320349,1175,0.068
320350,1105,86
320351,1100,26.3
320356,1051,73.8
320356,1004,3.46
320356,1007,1.19
320356,1003,23.4
320380,1103,22.2
320381,1098,0.035
320381,1095,3.38
320381,1089,1.37
320381,1101,0.002
320381,1090,11.4
320381,1087,13
320381,1092,312
320381,1093,50
320381,1091,222
320383,1051,73.4
320383,1004,1.91
320383,1007,1.02
320383,1003,23.9
320385,1175,0.666
320385,1166,0.19
320385,1167,6.86
320385,1178,2.09
320386,1271,0.039
320386,1316,0.119
320386,1264,0.065
320386,1278,0.005
320386,1272,0.003
320386,1280,0.013
320386,1301,0.003
320386,1300,0.027
320386,1404,0.005
320386,1262,0.005
320386,1306,0.011
320386,1304,0.111
320386,1263,0.002
320386,1299,0.012
320386,1265,0.561
320386,1313,0.001
320386,1314,0.072
320386,1311,0.012
320386,1315,0.804
320386,1266,0.279
320386,1323,0.022
320386,1303,0.009
320386,1267,0.002
320386,1406,0.013
320386,1277,0.008
320387,1253,57
320389,1003,23.5
320389,1051,73.2
320389,1007,1.05
320389,1004,2.81
320391,1003,23.8
320391,1004,2.07
320391,1007,1.04
320391,1051,73.3
320393,1007,1.02
320393,1051,71.6
320393,1003,23.8
320393,1004,3.3
320395,1051,73.1
320395,1007,1.14
320395,1004,2.24
320395,1003,24
320397,1166,0.18
320397,1175,0.609
320397,1167,6.31
320397,1178,2.04
320398,1311,0.008
320398,1263,0.002
320398,1301,0.002
320398,1314,0.081
320398,1315,0.969
320398,1278,0
320398,1271,0.01
320398,1277,0.005
320398,1264,0.068
320398,1253,67
320398,1304,0.135
320398,1262,0.001
320398,1267,0.002
320398,1313,0
320398,1300,0.03
320398,1266,0.373
320398,1316,0.086
320398,1265,0.573
320398,1323,0.021
320399,1265,0.487
320399,1304,0.084
320399,1404,0.005
320399,1271,0.042
320399,1303,0.007
320399,1300,0.025
320399,1262,0.002
320399,1406,0.012
320399,1313,0.002
320399,1266,0.257
320399,1316,0.13
320399,1311,0.011
320399,1267,0.002
320399,1272,0.002
320399,1315,0.754
320399,1299,0.01
320399,1278,0.005
320399,1323,0.02
320399,1280,0.009
320399,1264,0.051
320399,1314,0.063
320399,1263,0.002
320399,1306,0.011
320399,1277,0.007
320399,1301,0.002
320401,1051,74.6
320401,1007,1.14
320401,1003,23.9
320401,1004,3.01
320403,1003,23.3
320403,1007,1.1
320403,1051,74.1
320403,1004,3.45
320405,1007,1.08
320405,1004,1.98
320405,1003,22.9
320405,1051,74.7
320407,1004,2.27
320407,1051,73.6
320407,1003,23.3
320407,1007,1.13
320409,1007,0.99
320409,1003,22.7
320409,1051,74.7
320409,1004,1.47
320411,1003,22.6
320411,1051,74.2
320411,1007,1.05
320411,1004,1.74
320416,1051,92.8
320417,1162,26
320421,1051,90.9
320422,1162,29.6
320426,1051,92.4
320427,1162,26.6
320431,1051,92.9
320432,1162,25.6
320436,1051,93
320437,1162,29.2
320441,1051,91.6
320442,1162,29.2
320448,1004,0.7
320448,1007,0.54
320448,1051,93
320448,1002,0.15
320449,1198,0
320449,1199,0
320449,1196,1.2
320449,1197,0
320449,1194,8
320449,1195,0.6
320449,1180,9.8
320450,1090,11.9
320450,1095,0.2
320450,1087,12
320450,1092,285
320450,1091,26
320450,1093,6
320450,1101,0.108
320450,1089,0.31
320450,1098,0.085
320456,1004,0.6
320456,1007,0.64
320456,1002,0.13
320456,1051,92.7
320457,1079,2.2
320458,1160,594
320458,2032,0
320458,1121,131
320458,1159,67
320458,1119,9
320458,1161,14
320458,2028,493
320458,1108,0
320458,1120,0
320458,1122,4210
320459,1089,0.31
320459,1090,13.1
320459,1101,0.079
320459,1087,15
320459,1098,0.057
320459,1095,0.19
320459,1092,278
320459,1093,4
320459,1091,33
320465,1004,0.5
320465,1051,93.6
320465,1002,0.12
320465,1007,0.56
320466,1079,1.9
320467,1159,36
320467,1121,68
320467,2028,286
320467,1160,524
320467,1120,0
320467,1119,8
320467,1161,9
320467,1108,0
320467,2032,0
320467,1122,3860
320468,1126,0.61
320468,1128,0
320468,1129,0
320468,1125,0
320468,1109,1.12
320468,1127,0.15
320468,1131,0
320468,1130,0
320469,1089,0.3
320469,1098,0.042
320469,1092,239
320469,1101,0.089
320469,1087,9
320469,1091,27
320469,1090,13
320469,1095,0.25
320469,1093,5
320470,1183,0
320470,1184,0
320470,1185,3.3
320471,1166,0.07
320472,1165,0.07
320473,1175,0.05
320474,1177,9
320475,1167,0.81
320478,1051,92
320479,1162,32.4
320483,1004,0.46
320483,1002,0.15
320483,1051,93.4
320483,1007,0.58
320484,1095,0.2
320484,1098,0.058
320484,1101,0.153
320484,1091,33
320484,1089,0.34
320484,1087,10
320484,1092,267
320484,1093,7
320484,1090,10.8
320487,1051,92.5
320488,1162,25.4
320492,1051,93.3
320493,1162,23
320497,1051,92.6
320498,1162,24.8
320502,1051,92.7
320502,1007,0.51
320502,1002,0.13
320502,1004,0.82
320503,1090,10.7
320503,1098,0.056
320503,1092,243
320503,1101,0.219
320503,1095,0.18
320503,1091,24
320503,1087,10
320503,1089,0.44
320503,1093,3
320505,1051,91
320506,1162,32.1
320510,1051,91.5
320511,1162,22.4
320517,1002,0.12
320517,1004,0.69
320517,1007,0.54
320517,1051,92.6
320518,1079,2.2
320519,1161,12
320519,1108,0
320519,2028,399
320519,1160,542
320519,1120,0
320519,1121,84
320519,2032,0
320519,1122,4240
320519,1119,11
320519,1159,46
320520,1131,0
320520,1129,0
320520,1109,0.85
320520,1126,0.8
320520,1128,0
320520,1130,0
320520,1127,0.08
320520,1125,0.04
320521,1095,0.19
320521,1089,0.28
320521,1091,23
320521,1087,10
320521,1092,247
320521,1093,10
320521,1098,0.048
320521,1090,11.8
320521,1101,0.076
320522,1183,0
320522,1184,0
320522,1185,5.2
320523,1166,0.06
320524,1165,0.08
320525,1175,0.07
320526,1177,10
320527,1167,0.8
321358,1262,0
321358,1265,1.41
321358,1278,0
321358,1127,1.3
321358,1090,71.1
321358,1075,0
321358,1313,0.005
321358,1330,0.012
321358,1404,0.637
321358,1197,1.1
321358,1259,0
321358,1194,22.3
321358,1123,258
321358,1299,0.004
321358,1273,0.044
321358,1258,2.22
321358,1014,0
321358,1276,0
321358,1323,0.007
321358,1089,2.41
321358,1085,16.1
321358,1180,46.6
321358,1002,1.18
321358,1011,0
321358,1051,58.7
321358,1108,0
321358,1103,16.2
321358,1128,0
321358,1271,0.005
321358,1329,0.006
321358,1333,0
321358,1012,0.15
321358,1008,229
321358,2014,0.001
321358,1334,0
321358,1185,17.2
321358,1198,0.2
321358,1315,6.25
321358,1131,0
321358,1050,13.9
321358,1306,0.012
321358,1170,0.318
321358,2026,0.005
321358,1126,9.47
321358,1129,0
321358,1264,0.009
321358,1106,1
321358,2012,0.084
321358,1175,0.143
321358,1292,6.37
321358,1184,0
321358,1183,0
321358,1079,5.4
321358,1405,0
321358,1063,0.34
321358,1098,0.348
321358,1272,0
321358,2020,0
321358,1199,0
321358,1091,166
321358,1007,1.97
321358,1003,7.35
321358,1316,6.81
321358,1335,0
321358,1266,0.634
321358,1304,0.006
321358,1300,0.01
321358,1263,0
321358,1087,41
321358,1195,23
321358,1280,0
321358,1196,0.2
321358,1120,3
321358,1125,0.31
321358,1301,0.027
321358,1411,0
321358,1406,0
321358,1305,0
321358,1092,289
321358,1293,7.48
321358,1101,1.06
321358,1314,0.021
321358,1093,438
321358,1177,36
321358,1062,960
321358,2024,0
321358,1004,17.1
321358,2019,0
321358,1257,0.018
321358,2010,0.007
321358,1331,0
321358,1122,0
321358,1165,0.15
321358,1303,0
321358,1095,1.38
321358,1109,1.74
321358,2016,6.81
321358,1010,0.18
321358,1009,8.12
321358,1013,0
321358,1414,0
321358,2018,0.656
321358,1311,0.002
321358,2023,0
321358,2025,0
321358,1005,14.9
321358,1312,0.005
321358,2009,0
321358,2022,0.005
321358,1162,0
321358,1260,0
321358,1107,12
321358,1267,0.079
321358,1321,0.02
321358,1167,0.948
321358,1166,0.115
321358,1317,0.001
321358,1130,0
321358,1261,0
321359,1313,0
321359,1002,0.53
321359,1161,0
321359,1005,4.91
321359,1106,83
321359,1197,11
321359,1311,0.007
321359,1292,0.4
321359,1226,0.332
321359,1159,1
321359,1223,0.291
321359,1114,1.1
321359,1212,0.173
321359,1126,0
321359,1278,0
321359,2026,0
321359,1261,0.021
321359,1222,0.113
321359,1213,0.335
321359,1120,0
321359,1113,0
321359,1108,0
321359,1129,0
321359,1217,0.163
321359,1175,0.061
321359,1012,0
321359,2020,0.002
321359,2028,2
321359,1075,0
321359,1122,0
321359,1306,0.009
321359,1276,0
321359,1228,0
321359,1257,0.07
321359,1220,0.125
321359,1101,0.001
321359,1331,0
321359,1011,0
321359,1194,3.1
321359,1178,0.55
321359,1258,1.11
321359,1300,0.011
321359,1013,4.89
321359,1125,0
321359,1305,0
321359,1414,0
321359,2022,0.003
321359,1160,0
321359,2015,0
321359,1271,0.003
321359,2018,0.007
321359,2004,0
321359,1329,0.06
321359,2032,0
321359,1014,0
321359,1167,0.112
321359,1119,0
321359,1312,0
321359,1085,1.64
321359,1105,83
321359,1262,0.049
321359,1098,0.001
321359,2023,0
321359,1004,1.9
321359,1100,39.6
321359,1221,0.099
321359,2019,0
321359,1199,1.2
321359,2005,0
321359,1103,1.8
321359,1280,0.001
321359,1263,0.058
321359,1321,0
321359,1224,0.801
321359,1087,126
321359,1260,0.032
321359,1303,0.005
321359,2016,0.052
321359,2003,0
321359,1090,12
321359,2008,0.001
321359,1273,0.001
321359,1267,0.002
321359,1330,0.009
321359,1089,0
321359,2006,0
321359,1264,0.181
321359,2024,0.001
321359,1007,0.75
321359,1177,2
321359,1323,0.003
321359,1299,0.019
321359,2025,0
321359,1214,0.293
321359,2010,0.003
321359,1301,0
321359,1211,0.162
321359,1003,3.35
321359,1218,0.165
321359,1121,0
321359,1127,0
321359,2014,0
321359,1128,0
321359,1227,0.197
321359,1316,0.045
321359,1404,0.007
321359,1215,0.089
321359,1411,0
321359,1265,0.512
